batter,des,x,y,pitcher,type,team,inning,first,last,bats,team_abbrev,full.name
408234,Single,122.49,87.35,408241,H,H,1,Miguel,Cabrera,R,DET,Miguel Cabrera
408234,Out,120.48,187.75,545333,O,A,1,Miguel,Cabrera,R,DET,Miguel Cabrera
408234,Out,145.58,169.68,572971,O,H,4,Miguel,Cabrera,R,DET,Miguel Cabrera
408234,Double,87.35,66.27,502032,H,H,5,Miguel,Cabrera,R,DET,Miguel Cabrera
408234,Out,125.5,180.72,488786,O,H,5,Miguel,Cabrera,R,DET,Miguel Cabrera
408234,Single,120.48,88.35,279824,H,A,1,Miguel,Cabrera,R,DET,Miguel Cabrera
408234,Out,182.73,103.41,425532,O,A,9,Miguel,Cabrera,R,DET,Miguel Cabrera
408234,Double,63.25,133.53,517593,H,H,5,Miguel,Cabrera,R,DET,Miguel Cabrera
408234,Out,154.62,103.41,445926,O,A,5,Miguel,Cabrera,R,DET,Miguel Cabrera
408234,Single,202.81,109.44,502272,H,H,8,Miguel,Cabrera,R,DET,Miguel Cabrera
408234,Out,190.76,85.34,448306,O,A,4,Miguel,Cabrera,R,DET,Miguel Cabrera
408234,Out,112.45,155.62,425386,O,H,1,Miguel,Cabrera,R,DET,Miguel Cabrera
408234,Single,75.3,92.37,465679,H,H,4,Miguel,Cabrera,R,DET,Miguel Cabrera
408234,Out,143.57,162.65,542914,O,H,8,Miguel,Cabrera,R,DET,Miguel Cabrera
408234,Out,132.53,54.22,493133,O,H,1,Miguel,Cabrera,R,DET,Miguel Cabrera
408234,Out,143.57,159.64,471911,O,H,5,Miguel,Cabrera,R,DET,Miguel Cabrera
408234,Out,180.72,97.39,430613,O,H,8,Miguel,Cabrera,R,DET,Miguel Cabrera
408234,Out,171.69,116.47,519096,O,A,7,Miguel,Cabrera,R,DET,Miguel Cabrera
408234,Out,142.57,130.52,476589,O,H,8,Miguel,Cabrera,R,DET,Miguel Cabrera
408234,Out,114.46,159.64,519096,O,A,8,Miguel,Cabrera,R,DET,Miguel Cabrera
408234,Out,147.59,60.24,489446,O,H,8,Miguel,Cabrera,R,DET,Miguel Cabrera
408234,Out,170.68,58.23,433579,O,H,3,Miguel,Cabrera,R,DET,Miguel Cabrera
408234,Out,168.67,53.21,500779,O,H,5,Miguel,Cabrera,R,DET,Miguel Cabrera
408234,Out,108.43,156.63,433585,O,H,8,Miguel,Cabrera,R,DET,Miguel Cabrera
408234,Out,111.45,149.6,500779,O,H,3,Miguel,Cabrera,R,DET,Miguel Cabrera
408234,Out,104.42,174.7,502327,O,A,4,Miguel,Cabrera,R,DET,Miguel Cabrera
408234,Out,175.7,110.44,474699,O,H,3,Miguel,Cabrera,R,DET,Miguel Cabrera
408234,Out,176.71,90.36,450306,O,A,1,Miguel,Cabrera,R,DET,Miguel Cabrera
408234,Double,208.84,116.47,434578,H,A,3,Miguel,Cabrera,R,DET,Miguel Cabrera
408234,Single,103.41,110.44,458708,H,A,3,Miguel,Cabrera,R,DET,Miguel Cabrera
408234,Single,74.3,113.45,502624,H,A,1,Miguel,Cabrera,R,DET,Miguel Cabrera
408234,Double,197.79,85.34,435044,H,H,3,Miguel,Cabrera,R,DET,Miguel Cabrera
408234,Home Run,66.27,33.13,431148,H,H,6,Miguel,Cabrera,R,DET,Miguel Cabrera
408234,Double,157.63,47.19,519151,H,A,7,Miguel,Cabrera,R,DET,Miguel Cabrera
408234,Out,105.42,165.66,545333,O,H,4,Miguel,Cabrera,R,DET,Miguel Cabrera
408234,Out,145.58,158.63,607259,O,H,6,Miguel,Cabrera,R,DET,Miguel Cabrera
408234,Out,140.56,153.61,570649,O,H,3,Miguel,Cabrera,R,DET,Miguel Cabrera
408234,Single,66.27,103.41,592102,H,H,8,Miguel,Cabrera,R,DET,Miguel Cabrera
408234,Out,162.65,56.22,545333,O,H,3,Miguel,Cabrera,R,DET,Miguel Cabrera
408234,Out,157.63,65.26,456068,O,H,2,Miguel,Cabrera,R,DET,Miguel Cabrera
408234,Out,151.61,197.79,453222,O,H,3,Miguel,Cabrera,R,DET,Miguel Cabrera
408234,Out,135.54,65.26,519242,O,A,6,Miguel,Cabrera,R,DET,Miguel Cabrera
408234,Error,147.59,161.65,458708,E,A,5,Miguel,Cabrera,R,DET,Miguel Cabrera
408234,Out,101.41,171.69,450306,O,H,3,Miguel,Cabrera,R,DET,Miguel Cabrera
408234,Out,163.65,46.18,450308,O,H,6,Miguel,Cabrera,R,DET,Miguel Cabrera
408234,Home Run,47.19,60.24,444436,H,H,8,Miguel,Cabrera,R,DET,Miguel Cabrera
408234,Double,33.13,103.41,453178,H,A,3,Miguel,Cabrera,R,DET,Miguel Cabrera
408234,Out,100.4,171.69,502171,O,H,1,Miguel,Cabrera,R,DET,Miguel Cabrera
408234,Single,128.51,177.71,471911,H,H,4,Miguel,Cabrera,R,DET,Miguel Cabrera
408234,Home Run,74.3,34.14,592091,H,H,7,Miguel,Cabrera,R,DET,Miguel Cabrera
408234,Double,83.33,49.2,451661,H,H,8,Miguel,Cabrera,R,DET,Miguel Cabrera
408234,Out,112.45,153.61,501957,O,H,1,Miguel,Cabrera,R,DET,Miguel Cabrera
408234,Home Run,39.16,54.22,543243,H,A,3,Miguel,Cabrera,R,DET,Miguel Cabrera
408234,Single,158.63,116.47,502083,H,A,7,Miguel,Cabrera,R,DET,Miguel Cabrera
408234,Single,144.58,65.26,605156,H,A,9,Miguel,Cabrera,R,DET,Miguel Cabrera
408234,Out,98.39,168.67,435221,O,H,5,Miguel,Cabrera,R,DET,Miguel Cabrera
408234,Home Run,64.26,41.16,519085,H,H,1,Miguel,Cabrera,R,DET,Miguel Cabrera
408234,Out,106.43,54.22,458708,O,H,4,Miguel,Cabrera,R,DET,Miguel Cabrera
408234,Out,156.63,47.19,445060,O,A,7,Miguel,Cabrera,R,DET,Miguel Cabrera
408234,Out,118.47,64.26,502171,O,A,4,Miguel,Cabrera,R,DET,Miguel Cabrera
408234,Out,133.53,149.6,605135,O,H,5,Miguel,Cabrera,R,DET,Miguel Cabrera
408234,Out,111.45,154.62,493133,O,H,3,Miguel,Cabrera,R,DET,Miguel Cabrera
408234,Single,111.45,177.71,500779,H,A,1,Miguel,Cabrera,R,DET,Miguel Cabrera
408234,Home Run,67.27,43.17,456051,H,A,4,Miguel,Cabrera,R,DET,Miguel Cabrera
408234,Out,68.27,58.23,136600,O,A,3,Miguel,Cabrera,R,DET,Miguel Cabrera
408234,Single,116.47,89.36,521055,H,H,8,Miguel,Cabrera,R,DET,Miguel Cabrera
408234,Out,114.46,156.63,518703,O,A,7,Miguel,Cabrera,R,DET,Miguel Cabrera
408234,Out,143.57,88.35,543859,O,H,8,Miguel,Cabrera,R,DET,Miguel Cabrera
408234,Out,188.76,71.29,425626,O,A,1,Miguel,Cabrera,R,DET,Miguel Cabrera
408234,Out,123.49,161.65,606273,O,A,9,Miguel,Cabrera,R,DET,Miguel Cabrera
408234,Out,148.59,165.66,450306,O,H,4,Miguel,Cabrera,R,DET,Miguel Cabrera
408234,Out,155.62,182.73,285079,O,A,1,Miguel,Cabrera,R,DET,Miguel Cabrera
408234,Double,214.86,101.41,407793,H,H,4,Miguel,Cabrera,R,DET,Miguel Cabrera
408234,Double,169.68,104.42,461872,H,A,1,Miguel,Cabrera,R,DET,Miguel Cabrera
408234,Out,106.43,156.63,543548,O,A,1,Miguel,Cabrera,R,DET,Miguel Cabrera
408234,Double,66.27,62.25,425386,H,A,4,Miguel,Cabrera,R,DET,Miguel Cabrera
408234,Single,83.33,113.45,547874,H,A,1,Miguel,Cabrera,R,DET,Miguel Cabrera
408234,Out,148.59,152.61,502032,O,A,1,Miguel,Cabrera,R,DET,Miguel Cabrera
408234,Out,100.4,167.67,506433,O,H,3,Miguel,Cabrera,R,DET,Miguel Cabrera
408234,Out,126.51,63.25,545333,O,A,3,Miguel,Cabrera,R,DET,Miguel Cabrera
514888,Out,175.7,86.35,541640,O,A,1,Jose,Altuve,R,HOU,Jose Altuve
514888,Out,107.43,169.68,474521,O,H,7,Jose,Altuve,R,HOU,Jose Altuve
514888,Single,206.83,122.49,282332,H,H,2,Jose,Altuve,R,HOU,Jose Altuve
514888,Double,84.34,46.18,431148,H,H,5,Jose,Altuve,R,HOU,Jose Altuve
514888,Double,39.16,100.4,547874,H,A,5,Jose,Altuve,R,HOU,Jose Altuve
514888,Single,75.3,119.48,460008,H,H,7,Jose,Altuve,R,HOU,Jose Altuve
514888,Error,102.41,168.67,445926,E,H,4,Jose,Altuve,R,HOU,Jose Altuve
514888,Out,131.53,150.6,488846,O,A,7,Jose,Altuve,R,HOU,Jose Altuve
514888,Out,104.42,177.71,450308,O,H,4,Jose,Altuve,R,HOU,Jose Altuve
514888,Single,103.41,170.68,533167,H,A,1,Jose,Altuve,R,HOU,Jose Altuve
514888,Single,119.48,146.59,571527,H,A,5,Jose,Altuve,R,HOU,Jose Altuve
514888,Out,113.45,158.63,285079,O,H,7,Jose,Altuve,R,HOU,Jose Altuve
514888,Out,109.44,159.64,572070,O,H,3,Jose,Altuve,R,HOU,Jose Altuve
514888,Double,78.31,55.22,571901,H,H,8,Jose,Altuve,R,HOU,Jose Altuve
514888,Double,68.27,66.27,448178,H,A,8,Jose,Altuve,R,HOU,Jose Altuve
514888,Out,113.45,178.71,573185,O,H,1,Jose,Altuve,R,HOU,Jose Altuve
514888,Single,114.46,86.35,543258,H,H,7,Jose,Altuve,R,HOU,Jose Altuve
514888,Out,173.69,82.33,571800,O,H,1,Jose,Altuve,R,HOU,Jose Altuve
514888,Out,104.42,171.69,407845,O,A,9,Jose,Altuve,R,HOU,Jose Altuve
514888,Double,194.78,121.49,434628,H,H,3,Jose,Altuve,R,HOU,Jose Altuve
514888,Single,111.45,166.67,502042,H,A,4,Jose,Altuve,R,HOU,Jose Altuve
514888,Out,126.51,191.77,425626,O,A,3,Jose,Altuve,R,HOU,Jose Altuve
514888,Out,105.42,156.63,547874,O,A,3,Jose,Altuve,R,HOU,Jose Altuve
514888,Out,125.5,180.72,112526,O,A,1,Jose,Altuve,R,HOU,Jose Altuve
514888,Single,106.43,156.63,571945,H,A,4,Jose,Altuve,R,HOU,Jose Altuve
514888,Out,144.58,166.67,571901,O,A,7,Jose,Altuve,R,HOU,Jose Altuve
514888,Out,108.43,155.62,453329,O,H,3,Jose,Altuve,R,HOU,Jose Altuve
514888,Single,174.7,104.42,448281,H,H,8,Jose,Altuve,R,HOU,Jose Altuve
514888,Single,136.55,87.35,285079,H,H,5,Jose,Altuve,R,HOU,Jose Altuve
514888,Out,127.51,148.59,592836,O,H,3,Jose,Altuve,R,HOU,Jose Altuve
514888,Out,147.59,71.29,519141,O,H,1,Jose,Altuve,R,HOU,Jose Altuve
514888,Single,139.56,65.26,518567,H,A,4,Jose,Altuve,R,HOU,Jose Altuve
514888,Error,114.46,154.62,453286,E,A,6,Jose,Altuve,R,HOU,Jose Altuve
514888,Single,80.32,109.44,474521,H,A,8,Jose,Altuve,R,HOU,Jose Altuve
514888,Out,72.29,117.47,453286,O,H,1,Jose,Altuve,R,HOU,Jose Altuve
514888,Single,125.5,101.41,407890,H,H,5,Jose,Altuve,R,HOU,Jose Altuve
514888,Out,130.52,117.47,571945,O,A,2,Jose,Altuve,R,HOU,Jose Altuve
514888,Single,77.31,122.49,431148,H,A,3,Jose,Altuve,R,HOU,Jose Altuve
514888,Single,175.7,110.44,592102,H,A,9,Jose,Altuve,R,HOU,Jose Altuve
514888,Single,119.48,94.38,501957,H,A,2,Jose,Altuve,R,HOU,Jose Altuve
514888,Single,102.41,170.68,462382,H,A,8,Jose,Altuve,R,HOU,Jose Altuve
514888,Out,117.47,69.28,519455,O,H,3,Jose,Altuve,R,HOU,Jose Altuve
514888,Out,145.58,159.64,450351,O,H,1,Jose,Altuve,R,HOU,Jose Altuve
514888,Out,131.53,109.44,592340,O,A,8,Jose,Altuve,R,HOU,Jose Altuve
514888,Single,127.51,82.33,447714,H,H,6,Jose,Altuve,R,HOU,Jose Altuve
514888,Out,122.49,182.73,453286,O,H,7,Jose,Altuve,R,HOU,Jose Altuve
514888,Out,103.41,168.67,285079,O,A,4,Jose,Altuve,R,HOU,Jose Altuve
514888,Single,116.47,113.45,279824,H,A,5,Jose,Altuve,R,HOU,Jose Altuve
514888,Out,110.44,153.61,430630,O,A,12,Jose,Altuve,R,HOU,Jose Altuve
514888,Out,179.72,81.33,519144,O,A,3,Jose,Altuve,R,HOU,Jose Altuve
514888,Out,136.55,154.62,431148,O,A,1,Jose,Altuve,R,HOU,Jose Altuve
514888,Double,44.18,97.39,408241,H,H,8,Jose,Altuve,R,HOU,Jose Altuve
514888,Single,76.31,107.43,502083,H,H,5,Jose,Altuve,R,HOU,Jose Altuve
514888,Single,72.29,111.45,435044,H,H,6,Jose,Altuve,R,HOU,Jose Altuve
514888,Out,176.71,160.64,612672,O,H,3,Jose,Altuve,R,HOU,Jose Altuve
514888,Double,43.17,120.48,519008,H,A,8,Jose,Altuve,R,HOU,Jose Altuve
514888,Out,101.41,174.7,461872,O,H,8,Jose,Altuve,R,HOU,Jose Altuve
514888,Out,166.67,108.43,572070,O,H,1,Jose,Altuve,R,HOU,Jose Altuve
514888,Out,108.43,157.63,622072,O,H,1,Jose,Altuve,R,HOU,Jose Altuve
514888,Single,102.41,152.61,453214,H,A,6,Jose,Altuve,R,HOU,Jose Altuve
514888,Out,121.49,151.61,434637,O,H,8,Jose,Altuve,R,HOU,Jose Altuve
514888,Out,168.67,111.45,285079,O,A,2,Jose,Altuve,R,HOU,Jose Altuve
514888,Out,166.67,171.69,572070,O,A,1,Jose,Altuve,R,HOU,Jose Altuve
514888,Single,129.52,190.76,453286,H,H,5,Jose,Altuve,R,HOU,Jose Altuve
514888,Double,191.77,133.53,445926,H,A,1,Jose,Altuve,R,HOU,Jose Altuve
514888,Single,168.67,113.45,450351,H,A,2,Jose,Altuve,R,HOU,Jose Altuve
514888,Out,106.43,155.62,573185,O,H,5,Jose,Altuve,R,HOU,Jose Altuve
514888,Out,109.44,159.64,445926,O,H,5,Jose,Altuve,R,HOU,Jose Altuve
514888,Out,162.65,146.59,592662,O,A,5,Jose,Altuve,R,HOU,Jose Altuve
514888,Out,119.48,42.17,489334,O,H,7,Jose,Altuve,R,HOU,Jose Altuve
514888,Out,123.49,151.61,519175,O,A,7,Jose,Altuve,R,HOU,Jose Altuve
514888,Out,139.56,68.27,435044,O,A,6,Jose,Altuve,R,HOU,Jose Altuve
514888,Double,48.19,110.44,489119,H,H,1,Jose,Altuve,R,HOU,Jose Altuve
514888,Single,109.44,172.69,434622,H,H,5,Jose,Altuve,R,HOU,Jose Altuve
514888,Single,84.34,105.42,523989,H,A,4,Jose,Altuve,R,HOU,Jose Altuve
514888,Out,101.41,64.26,543548,O,H,5,Jose,Altuve,R,HOU,Jose Altuve
514888,Out,137.55,152.61,592135,O,H,6,Jose,Altuve,R,HOU,Jose Altuve
514888,Out,106.43,175.7,554432,O,H,8,Jose,Altuve,R,HOU,Jose Altuve
514888,Single,71.29,115.46,545363,H,H,3,Jose,Altuve,R,HOU,Jose Altuve
514888,Out,125.5,74.3,541640,O,H,4,Jose,Altuve,R,HOU,Jose Altuve
514888,Single,65.26,101.41,543144,H,A,8,Jose,Altuve,R,HOU,Jose Altuve
514888,Single,76.31,110.44,467100,H,H,3,Jose,Altuve,R,HOU,Jose Altuve
514888,Out,100.4,69.28,432934,O,A,1,Jose,Altuve,R,HOU,Jose Altuve
514888,Out,120.48,188.76,421685,O,H,5,Jose,Altuve,R,HOU,Jose Altuve
514888,Out,114.46,152.61,545333,O,A,3,Jose,Altuve,R,HOU,Jose Altuve
514888,Double,85.34,83.33,572070,H,A,1,Jose,Altuve,R,HOU,Jose Altuve
514888,Double,193.78,149.6,592662,H,A,1,Jose,Altuve,R,HOU,Jose Altuve
514888,Out,96.39,100.4,519144,O,A,1,Jose,Altuve,R,HOU,Jose Altuve
514888,Out,176.71,114.46,407793,O,H,5,Jose,Altuve,R,HOU,Jose Altuve
514888,Out,127.51,150.6,519144,O,A,5,Jose,Altuve,R,HOU,Jose Altuve
514888,Double,135.54,29.12,518567,H,A,2,Jose,Altuve,R,HOU,Jose Altuve
514888,Out,110.44,78.31,407890,O,H,3,Jose,Altuve,R,HOU,Jose Altuve
514888,Out,68.27,100.4,432934,O,H,1,Jose,Altuve,R,HOU,Jose Altuve
514888,Out,146.59,162.65,571527,O,A,2,Jose,Altuve,R,HOU,Jose Altuve
514888,Single,92.37,82.33,519141,H,H,9,Jose,Altuve,R,HOU,Jose Altuve
514888,Double,120.48,82.33,434378,H,H,5,Jose,Altuve,R,HOU,Jose Altuve
514888,Out,135.54,152.61,453286,O,A,4,Jose,Altuve,R,HOU,Jose Altuve
514888,Out,111.45,155.62,431148,O,A,8,Jose,Altuve,R,HOU,Jose Altuve
514888,Out,110.44,158.63,502188,O,H,3,Jose,Altuve,R,HOU,Jose Altuve
514888,Out,137.55,157.63,488786,O,A,9,Jose,Altuve,R,HOU,Jose Altuve
514888,Out,182.73,84.34,462089,O,H,7,Jose,Altuve,R,HOU,Jose Altuve
514888,Out,197.79,111.45,543506,O,A,7,Jose,Altuve,R,HOU,Jose Altuve
514888,Out,110.44,153.61,501381,O,A,6,Jose,Altuve,R,HOU,Jose Altuve
514888,Out,108.43,160.64,461829,O,A,1,Jose,Altuve,R,HOU,Jose Altuve
514888,Out,105.42,162.65,276520,O,A,1,Jose,Altuve,R,HOU,Jose Altuve
514888,Out,110.44,153.61,592662,O,A,3,Jose,Altuve,R,HOU,Jose Altuve
514888,Single,98.39,83.33,572070,H,H,8,Jose,Altuve,R,HOU,Jose Altuve
514888,Out,131.53,150.6,502043,O,A,5,Jose,Altuve,R,HOU,Jose Altuve
514888,Out,209.84,126.51,572070,O,A,7,Jose,Altuve,R,HOU,Jose Altuve
514888,Out,144.58,133.53,461829,O,A,5,Jose,Altuve,R,HOU,Jose Altuve
514888,Triple,144.58,39.16,430683,H,H,4,Jose,Altuve,R,HOU,Jose Altuve
514888,Out,139.56,170.68,456068,O,H,3,Jose,Altuve,R,HOU,Jose Altuve
514888,Single,91.37,130.52,592836,H,H,5,Jose,Altuve,R,HOU,Jose Altuve
514888,Single,82.33,87.35,518567,H,A,1,Jose,Altuve,R,HOU,Jose Altuve
514888,Out,97.39,171.69,434622,O,H,1,Jose,Altuve,R,HOU,Jose Altuve
514888,Single,177.71,118.47,448614,H,A,6,Jose,Altuve,R,HOU,Jose Altuve
514888,Out,106.43,58.23,607259,O,H,1,Jose,Altuve,R,HOU,Jose Altuve
514888,Out,133.53,147.59,445926,O,A,3,Jose,Altuve,R,HOU,Jose Altuve
514888,Out,112.45,158.63,434628,O,A,3,Jose,Altuve,R,HOU,Jose Altuve
514888,Single,114.46,93.37,448306,H,H,1,Jose,Altuve,R,HOU,Jose Altuve
514888,Single,97.39,150.6,502327,H,A,1,Jose,Altuve,R,HOU,Jose Altuve
514888,Out,139.56,159.64,475857,O,A,12,Jose,Altuve,R,HOU,Jose Altuve
514888,Out,103.41,169.68,433587,O,H,4,Jose,Altuve,R,HOU,Jose Altuve
514888,Out,147.59,166.67,533167,O,H,8,Jose,Altuve,R,HOU,Jose Altuve
514888,Out,133.53,150.6,592836,O,H,1,Jose,Altuve,R,HOU,Jose Altuve
514888,Out,151.61,89.36,457711,O,A,1,Jose,Altuve,R,HOU,Jose Altuve
514888,Error,206.83,122.49,282332,E,H,2,Jose,Altuve,R,HOU,Jose Altuve
514888,Out,63.25,118.47,457918,O,H,6,Jose,Altuve,R,HOU,Jose Altuve
514888,Out,103.41,173.69,606160,O,A,5,Jose,Altuve,R,HOU,Jose Altuve
514888,Out,140.56,200.8,407911,O,H,9,Jose,Altuve,R,HOU,Jose Altuve
514888,Single,109.44,74.3,543699,H,A,4,Jose,Altuve,R,HOU,Jose Altuve
514888,Out,183.73,97.39,446372,O,H,3,Jose,Altuve,R,HOU,Jose Altuve
514888,Out,133.53,69.28,434628,O,A,1,Jose,Altuve,R,HOU,Jose Altuve
514888,Out,100.4,172.69,285079,O,H,2,Jose,Altuve,R,HOU,Jose Altuve
514888,Error,109.44,151.61,518633,E,A,1,Jose,Altuve,R,HOU,Jose Altuve
514888,Error,110.44,178.71,543070,E,H,7,Jose,Altuve,R,HOU,Jose Altuve
514888,Out,162.65,110.44,276351,O,A,9,Jose,Altuve,R,HOU,Jose Altuve
514888,Out,181.73,92.37,477003,O,A,1,Jose,Altuve,R,HOU,Jose Altuve
514888,Out,117.47,150.6,489294,O,A,1,Jose,Altuve,R,HOU,Jose Altuve
514888,Out,113.45,151.61,457711,O,A,2,Jose,Altuve,R,HOU,Jose Altuve
514888,Out,105.42,178.71,450308,O,H,1,Jose,Altuve,R,HOU,Jose Altuve
514888,Single,100.4,157.63,519008,H,A,6,Jose,Altuve,R,HOU,Jose Altuve
514888,Out,122.49,87.35,500779,O,H,3,Jose,Altuve,R,HOU,Jose Altuve
514888,Out,101.41,172.69,467100,O,H,1,Jose,Altuve,R,HOU,Jose Altuve
514888,Single,85.34,76.31,592767,H,H,2,Jose,Altuve,R,HOU,Jose Altuve
514888,Out,194.78,139.56,433579,O,A,4,Jose,Altuve,R,HOU,Jose Altuve
514888,Double,32.13,103.41,607259,H,H,5,Jose,Altuve,R,HOU,Jose Altuve
514888,Out,125.5,180.72,435221,O,A,1,Jose,Altuve,R,HOU,Jose Altuve
514888,Out,192.77,119.48,607359,O,A,8,Jose,Altuve,R,HOU,Jose Altuve
514888,Single,97.39,83.33,435044,H,A,8,Jose,Altuve,R,HOU,Jose Altuve
514888,Out,139.56,158.63,592527,O,A,5,Jose,Altuve,R,HOU,Jose Altuve
514888,Double,60.24,131.53,279824,H,A,3,Jose,Altuve,R,HOU,Jose Altuve
514888,Out,61.24,129.52,533167,O,H,8,Jose,Altuve,R,HOU,Jose Altuve
514888,Out,104.42,175.7,592717,O,H,6,Jose,Altuve,R,HOU,Jose Altuve
514888,Single,117.47,89.36,543278,H,H,10,Jose,Altuve,R,HOU,Jose Altuve
514888,Out,137.55,151.61,547874,O,A,1,Jose,Altuve,R,HOU,Jose Altuve
514888,Single,84.34,120.48,592767,H,H,1,Jose,Altuve,R,HOU,Jose Altuve
514888,Out,163.65,122.49,519267,O,H,7,Jose,Altuve,R,HOU,Jose Altuve
514888,Single,79.32,107.43,612672,H,A,3,Jose,Altuve,R,HOU,Jose Altuve
514888,Out,131.53,147.59,517593,O,H,1,Jose,Altuve,R,HOU,Jose Altuve
514888,Out,85.34,91.37,472551,O,A,8,Jose,Altuve,R,HOU,Jose Altuve
514888,Out,113.45,156.63,500721,O,A,9,Jose,Altuve,R,HOU,Jose Altuve
514888,Out,74.3,62.25,543408,O,H,1,Jose,Altuve,R,HOU,Jose Altuve
514888,Single,85.34,107.43,523989,H,A,2,Jose,Altuve,R,HOU,Jose Altuve
514888,Single,107.43,177.71,572140,H,H,1,Jose,Altuve,R,HOU,Jose Altuve
514888,Out,91.37,71.29,543548,O,H,5,Jose,Altuve,R,HOU,Jose Altuve
514888,Out,112.45,158.63,573186,O,H,1,Jose,Altuve,R,HOU,Jose Altuve
514888,Out,105.42,166.67,457117,O,H,9,Jose,Altuve,R,HOU,Jose Altuve
514888,Out,111.45,159.64,519455,O,H,1,Jose,Altuve,R,HOU,Jose Altuve
514888,Home Run,39.16,54.22,606273,H,A,1,Jose,Altuve,R,HOU,Jose Altuve
514888,Out,99.4,172.69,502043,O,H,1,Jose,Altuve,R,HOU,Jose Altuve
514888,Single,85.34,118.47,456051,H,A,3,Jose,Altuve,R,HOU,Jose Altuve
514888,Out,115.46,204.82,453329,O,H,6,Jose,Altuve,R,HOU,Jose Altuve
514888,Single,72.29,115.46,545363,H,H,5,Jose,Altuve,R,HOU,Jose Altuve
514888,Single,172.69,105.42,543699,H,A,5,Jose,Altuve,R,HOU,Jose Altuve
514888,Error,111.45,172.69,612672,E,A,6,Jose,Altuve,R,HOU,Jose Altuve
514888,Out,48.19,105.42,570810,O,A,3,Jose,Altuve,R,HOU,Jose Altuve
514888,Out,104.42,175.7,502043,O,H,3,Jose,Altuve,R,HOU,Jose Altuve
514888,Out,117.47,68.27,543900,O,H,6,Jose,Altuve,R,HOU,Jose Altuve
514888,Home Run,41.16,81.33,523260,H,A,2,Jose,Altuve,R,HOU,Jose Altuve
514888,Out,94.38,181.73,572947,O,A,4,Jose,Altuve,R,HOU,Jose Altuve
514888,Out,167.67,101.41,592102,O,H,13,Jose,Altuve,R,HOU,Jose Altuve
514888,Single,115.46,74.3,501822,H,H,9,Jose,Altuve,R,HOU,Jose Altuve
514888,Out,113.45,151.61,606160,O,A,3,Jose,Altuve,R,HOU,Jose Altuve
514888,Single,114.46,91.37,543548,H,H,3,Jose,Altuve,R,HOU,Jose Altuve
514888,Single,131.53,95.38,572947,H,A,1,Jose,Altuve,R,HOU,Jose Altuve
514888,Out,121.49,187.75,452666,O,H,8,Jose,Altuve,R,HOU,Jose Altuve
514888,Double,90.36,48.19,543409,H,H,7,Jose,Altuve,R,HOU,Jose Altuve
514888,Out,98.39,154.62,518875,O,A,7,Jose,Altuve,R,HOU,Jose Altuve
514888,Out,146.59,166.67,445926,O,H,1,Jose,Altuve,R,HOU,Jose Altuve
514888,Out,157.63,96.39,285079,O,A,6,Jose,Altuve,R,HOU,Jose Altuve
514888,Out,103.41,155.62,572070,O,H,6,Jose,Altuve,R,HOU,Jose Altuve
514888,Out,141.57,152.61,527048,O,A,1,Jose,Altuve,R,HOU,Jose Altuve
514888,Single,151.61,101.41,518617,H,A,10,Jose,Altuve,R,HOU,Jose Altuve
514888,Double,50.2,102.41,457448,H,H,2,Jose,Altuve,R,HOU,Jose Altuve
514888,Out,115.46,153.61,543900,O,A,7,Jose,Altuve,R,HOU,Jose Altuve
514888,Double,31.12,105.42,607259,H,H,3,Jose,Altuve,R,HOU,Jose Altuve
514888,Out,102.41,123.49,543278,O,H,8,Jose,Altuve,R,HOU,Jose Altuve
514888,Single,73.29,117.47,432934,H,H,2,Jose,Altuve,R,HOU,Jose Altuve
514888,Out,116.47,164.66,516969,O,A,9,Jose,Altuve,R,HOU,Jose Altuve
514888,Double,99.4,41.16,112526,H,A,3,Jose,Altuve,R,HOU,Jose Altuve
514888,Error,139.56,151.61,547874,E,H,1,Jose,Altuve,R,HOU,Jose Altuve
514888,Out,112.45,154.62,519096,O,A,7,Jose,Altuve,R,HOU,Jose Altuve
514888,Out,154.62,71.29,434628,O,H,1,Jose,Altuve,R,HOU,Jose Altuve
514888,Double,73.29,141.57,519003,H,H,6,Jose,Altuve,R,HOU,Jose Altuve
514888,Out,141.57,69.28,501381,O,A,1,Jose,Altuve,R,HOU,Jose Altuve
514888,Out,138.55,44.18,456051,O,H,6,Jose,Altuve,R,HOU,Jose Altuve
514888,Single,77.31,126.51,456068,H,A,5,Jose,Altuve,R,HOU,Jose Altuve
514888,Single,106.43,155.62,543903,H,A,3,Jose,Altuve,R,HOU,Jose Altuve
514888,Out,103.41,168.67,570649,O,H,4,Jose,Altuve,R,HOU,Jose Altuve
514888,Single,99.4,165.66,502593,H,H,6,Jose,Altuve,R,HOU,Jose Altuve
514888,Out,142.57,84.34,489446,O,A,9,Jose,Altuve,R,HOU,Jose Altuve
514888,Out,167.67,134.54,571945,O,A,1,Jose,Altuve,R,HOU,Jose Altuve
514888,Out,134.54,151.61,430630,O,A,7,Jose,Altuve,R,HOU,Jose Altuve
514888,Out,136.55,88.35,571800,O,H,3,Jose,Altuve,R,HOU,Jose Altuve
514888,Single,112.45,178.71,605477,H,H,7,Jose,Altuve,R,HOU,Jose Altuve
514888,Out,206.83,90.36,519344,O,H,3,Jose,Altuve,R,HOU,Jose Altuve
