"","id","full_name"
"1461093",570830,"Carlos Cedeno"
"1461248",570926,"Michael Santana"
"1461264",570824,"Wilder Aguirre"
"1461265",570823,"Eliecer Avila"
"1461275",570822,"Julio Perez"
"1461276",570821,"Joan Jimenez"
"1461343",570931,"Elvis Familia"
"1461405",547818,"Leandro Mejia"
"1461406",547817,"Angel Reyes"
"1461408",570829,"Jean Ozoria"
"1461409",570828,"Dionicio De La Cruz"
"1461410",570827,"Alberto Valdemora"
"1461411",570826,"Angel Heredia"
"1461412",570825,"Jhoanel Jimenez"
"1461500",571057,"Frank Garces"
"1461598",570913,"Uber Paz"
"1461600",570911,"Ulises Gutierrez"
"1461601",570910,"Francisco Flores"
"1461602",570909,"Marlon Claveria"
"1461603",570908,"Amaury Ceren"
"1461609",570916,"Elvin Tavarez"
"1461610",570915,"Eugenio Reyes"
"1461611",570914,"Carlos Pimentel"
"1461617",570925,"Jose Murillo"
"1461750",570806,"Miguel Guzman"
"1461751",570804,"Harlington Beltre"
"1462212",554348,"Faustino Oguisten"
"1462216",554344,"Jose Garcia"
"1462226",554351,"Carlos Mercedes"
"1462229",554338,"Ivan Eugenia"
"1462244",571059,"Angel Tapia"
"1462245",571038,"Adriano Uribe"
"1462428",571030,"Yunior De La Rosa"
"1462574",571041,"Carlos Paez"
"1462575",571040,"Jesus Mejias"
"1462576",571039,"Gustavo Parra"
"1462625",570932,"Francisco Guzman"
"1462795",571072,"Ramon Taveras"
"1462798",546362,"Carlos Torres"
"1462806",571029,"Danniel Rodriguez"
"1462821",571071,"Leonel Gil"
"1462822",571070,"Luis Cedeno"
"1462824",571033,"Luis Parra"
"1462834",571032,"Johan Santa"
"1462835",571031,"Aaron Thompson"
"1462920",571036,"Eduardo Medina"
"1462921",571035,"William Cuevas"
"1462922",571034,"Yunior Ortega"
"1464009",602997,"Diomedes Mateo "
"1464165",571049,"Jorge De Jesus"
"1464236",571054,"Francisco Taveras"
"1464940",571229,"Darlyn Figueroa"
"1465172",571050,"Yomal Thomas"
"1465207",571116,"Freidderyx Ramirez"
"1465564",571074,"Luis Diaz"
"1465565",571073,"Dreily Guerrero"
"1465828",571069,"Alexis Salazar"
"1465829",571068,"Rosmer Nunez"
"1466350",571168,"Alvaro Ramirez"
"1466759",571188,"Oscar Bravo"
"1468113",571309,"Kelvin Gomez"
"1468114",571308,"Gerson Cuevas"
"1469064",571230,"Denis Estrada"
"1469728",571408,"Alfredo Soto"
"1469729",571388,"Derward Ruiz"
"1470444",554108,"Michael Soto"
"1470564",572309,"Kendry Flores"
"1470902",572308,"Jose Valdez"
"1471292",572329,"Omar Sanchez"
"1471293",572328,"Melvin Regalado"
"1471496",571329,"Jesus Barraza"
"1471497",571328,"Jovany Lopez"
"1471839",572468,"Nestor de Leon"
"1472612",572449,"Antonio Jimenez"
"1472613",572448,"Ramon Rodriguez"
"1473066",572569,"Delvi Rodriguez"
"1473347",572588,"Jorge Gonzalez"
"1473671",572509,"Alexander Sanchez"
"1473802",572508,"Johan Jaime"
"1474006",572488,"Domingo Salas"
"1474424",572609,"Yancorix Adrian"
"1475441",572590,"Jhonny Polanco"
"1477196",573268,"Diego Ledesma"
"1477223",573269,"Yan Olmo"
"1477446",573270,"Saulo Alcantara"
"1477987",575768,"Andres Frias"
"1478714",573309,"Bryan Martinez"
"1480299",573430,"Arsenio Morfe"
"1481149",573354,"Erick Marquez"
"1481534",573448,"Jorge Serra"
"1481551",573449,"Juan Gil"
"1482792",573489,"William Fransua"
"1483122",573508,"Yeraldo Fermin"
"1483686",573490,"Paul Chacin"
"1484858",573548,"Yonalis Delgadillo"
"1485039",573581,"Jose Mota"
"1485778",505829,"Young-Il Jung"
"1485794",547755,"Pil Joon Jang"
"1485802",573072,"Eric Oliver"
"1485803",573058,"Heath Nichols"
"1485804",572765,"Richard Cates"
"1485805",572704,"Alibay Barkley"
"1485806",572699,"Phil Bando"
"1485807",572066,"Daniel Reynolds"
"1485808",571705,"Jeremy Gillan"
"1485818",543032,"Timothy Clubb"
"1485827",573600,"Cody Hams"
"1485828",573573,"Sean Williams"
"1485829",573572,"Chris Weimer"
"1485830",573571,"Adam Spencer"
"1485831",573568,"Daley Cox"
"1485832",573205,"Charles Thomas"
"1485833",573157,"Brian Shields"
"1485836",572116,"Jacob Schmidt"
"1485837",571950,"John Mincone"
"1485842",543220,"Jesse Ginley"
"1485848",502545,"Barrett Dail"
"1485861",572250,"Kirk Wetmore"
"1485862",571572,"Joseph Colon"
"1485863",543681,"Mike Rayl"
"1485865",543363,"Daniel Jimenez"
"1485868",573576,"Joel Torres"
"1485870",573570,"John Goryl"
"1485872",572969,"Chris Kersten"
"1485881",573591,"Jared Schrom"
"1485882",573590,"Tae Kyung Ahn"
"1485883",573214,"Taylor Vail"
"1485884",571879,"Braxton Lane"
"1485885",571808,"Justin Jamison"
"1485889",554658,"Richard Alvarez"
"1485890",546276,"Edwin Escobar"
"1485893",572135,"Ruben Sierra"
"1485909",446347,"Jonathan White"
"1485917",573577,"Brennan Flick"
"1485918",573574,"Rafael Rodriguez"
"1485919",573150,"Ryan Scoma"
"1485920",573104,"Addison Proszek"
"1485921",573002,"Kyle Mach"
"1485922",572820,"Kaohi Downing"
"1485923",571971,"Luis Munoz"
"1485924",571483,"Karl Benusa"
"1485927",543602,"Leonardo Ochoa"
"1485929",543086,"Aaron Davidson"
"1485932",519430,"Ben Wilshire"
"1485933",519243,"Bryan Salsbury"
"1485953",543095,"Wayne Dedrick"
"1485954",572040,"Ryan Platt"
"1485963",573580,"Connor Lind"
"1485966",573075,"Jose Oviedo"
"1485967",572788,"Tyler Cravy"
"1485968",572786,"Matt Costello"
"1485976",474828,"Jeff Breedlove"
"1485978",573583,"Brian Cloud"
"1485979",573193,"Carlton Tanabe"
"1485980",572970,"Chris Kessinger"
"1485981",572685,"Mark Angelo"
"1486004",476088,"Evan Sharpley"
"1486016",474034,"Nick Akins"
"1486025",518887,"Austin King"
"1486028",516913,"Bolivar Medina"
"1486032",572817,"Justin Dignelli"
"1486034",572769,"Kevin Childs"
"1486052",573587,"Eric Shortell"
"1486053",573586,"Lee Roberts"
"1486054",573585,"Jack Adams"
"1486055",573256,"Joshua Worrell"
"1486057",572854,"Richard Folmer"
"1486058",572814,"Eric Diaz"
"1486059",572708,"Claudio Bavera"
"1486060",571461,"Geoffrey Baldwin"
"1486075",444485,"John Hussey"
"1486078",501562,"Simon Berroa"
"1486084",571953,"Cameron Monger"
"1486085",571866,"Kendall Korbal"
"1486093",573584,"Adys Portillo"
"1486094",573162,"Ryan Skube"
"1486095",573097,"Tom Porter"
"1486098",572670,"Chris Ahearn"
"1486099",572210,"Dylan Tonneson"
"1486218",574630,"Pedro Lora"
"1486403",573639,"Lorenzo Mendoza"
"1486486",573615,"Miguel Suero"
"1487339",501503,"David Mota"
"1487351",572836,"Joel Eusebio"
"1487352",572791,"Blake Crosby"
"1487353",572192,"Daniel Tenholder"
"1487360",573589,"Michael Ynoa"
"1487361",573238,"Jeremy Wells"
"1487363",573156,"Anthione Shaw"
"1487431",573622,"Jonathan Alia"
"1488187",575529,"Raul Fortunato"
"1488307",573709,"Alejandro Villa"
"1488871",502650,"Brandon Wilkerson"
"1488877",572942,"Spencer Hylander"
"1488878",572106,"Ronald Sanchez"
"1488881",571533,"Tanner Bushue"
"1488885",542300,"Euris Quezada"
"1488886",573674,"Geber Suniaga"
"1488887",573668,"Juan Minaya"
"1488888",573666,"Enmanuel Cedano"
"1488889",573259,"Garen Wright"
"1488891",572956,"Mark Jones"
"1488901",573665,"Adam O'Neill"
"1488902",573664,"Jimber Mueses"
"1488903",573663,"Daniel Carela"
"1488904",573179,"Kurt Steinhauer"
"1488906",572284,"Nelfi Zapata"
"1488928",474777,"Yudelmis Hernandez"
"1488929",489252,"John Roberts"
"1488934",493538,"Alex Pepe"
"1488947",572174,"Sam Strickland"
"1488949",548091,"Nicholas Bidois"
"1488951",543950,"Tyler Ybarra"
"1488953",573661,"Gari Pena"
"1488954",573471,"Nick Zaleski"
"1488960",501956,"Kevin Angelle"
"1488964",573022,"Matthew McConnell"
"1488965",572924,"David Hissey"
"1488966",572818,"Mark Doll"
"1488968",572692,"Phillip Aviola"
"1488969",572108,"Ryan Sasaki"
"1488970",571816,"Chase Johnson"
"1488971",571633,"Kelly Dugan"
"1488972",570267,"Domingo Santana"
"1488973",545354,"Marlon  Mitchell"
"1488979",573678,"Jakub Sladek"
"1488980",573667,"Todd Van Steensel"
"1488981",573250,"Cory Wine"
"1488990",444967,"Jose Nunez"
"1488994",573044,"Jobduan Morales"
"1488995",573043,"Issac Morales"
"1488998",572784,"Marquise Cooper"
"1489001",572022,"Thomas Peale"
"1489006",543137,"Jared Eskew"
"1489012",519359,"Tyler Topp"
"1489023",446187,"Brent Weaver"
"1489033",551750,"Cesar Valera"
"1489034",551629,"Roberto De La Cruz"
"1489035",551628,"Luis Orozco "
"1489042",572953,"Cale Johnson"
"1489043",572801,"Manuel De La Cruz"
"1489044",572797,"Patrick Daugherty"
"1489045",572751,"Keith Butler"
"1489046",572720,"Tyler Bighames"
"1489047",572241,"David Washington"
"1489049",571772,"Hector Hernandez"
"1489050",571685,"Anthony Garcia"
"1489051",518802,"Virgil Hill"
"1489058",445014,"Bo Ford"
"1489067",573681,"Joey Centanni"
"1489068",573120,"David Rivera"
"1489069",571540,"Dustin Carder"
"1489071",543637,"Zachary Petersime"
"1489076",573682,"Jason Hallerman"
"1489085",573635,"Ryan Doran"
"1489087",573243,"Jacob Wiley"
"1489088",572762,"Blair Carson"
"1489097",543574,"Carter Morrison"
"1489125",573653,"Rinku Singh"
"1489126",573652,"Dinesh Patel"
"1489127",573651,"Mitchell Fienemann"
"1489128",572044,"Brooks Pounders"
"1489146",573654,"Julian Arballo"
"1489149",572907,"Issac Harrow"
"1489150",572888,"Shane Greene"
"1489151",572734,"Isaiah Brown"
"1489175",489193,"Hunter Pace"
"1489192",573657,"Travis Simas"
"1489193",571618,"Alexander Diaz"
"1489194",571479,"Andrew Bellatti"
"1489203",573628,"Matej Hejma"
"1489204",573627,"Kennys Vargas"
"1489205",573626,"In Kyun Kang"
"1489206",573625,"Brian Bistagne"
"1489209",572993,"Nick Lockwood"
"1489211",572207,"Nicholas Tindall"
"1489212",565804,"Rory Rhodes"
"1489234",502283,"Trayvone Johnson"
"1489269",573640,"Jim Linger"
"1489270",573631,"Fernando De Los Santos"
"1489272",573236,"Matthew Weaver"
"1489273",573062,"Aaron Northcraft"
"1489274",572995,"Christopher Lovett"
"1489275",572911,"Jamie Hayes"
"1489276",571873,"Lucas La Point"
"1489277",571599,"Jakob Dalfonso"
"1489278",573676,"Mike Payne"
"1489279",573675,"Daniel Coury"
"1489280",573673,"Carlos Perez"
"1489281",573670,"Robinson Lopez"
"1489282",573648,"Wei Huang"
"1489304",573001,"Gabe MacDougall"
"1489305",572810,"Ryan Dennick"
"1489316",573610,"Seth Henry"
"1489317",573609,"Tyler Oakes"
"1489318",573242,"Ryan Wiegand"
"1489320",573176,"Matthew Stabelfeld"
"1489323",573114,"Daniel Rhault"
"1489324",573081,"Jason Patton"
"1489325",572874,"Geno Glynn"
"1489326",572398,"Jake Sullivan"
"1489339",489446,"Kirby Yates"
"1489346",571490,"Thomas Berryhill"
"1489348",572790,"Matthew Crim"
"1489357",571900,"Jeffrey Lorick"
"1489359",571921,"Christopher Masters"
"1489366",506872,"Riaan Spanjer-Furstenburg"
"1489384",571755,"Brandon Haveman"
"1489388",573650,"Julio Morban"
"1489389",573048,"Tim Morris"
"1489392",489367,"Eric Thomas"
"1489397",573223,"Greg Waddell"
"1489401",572927,"Kane Holbrooks"
"1489411",502511,"Paul-Michael Klingsberg"
"1489414",502005,"Derek McCallum"
"1489429",502693,"Kipp Schutz"
"1489442",573094,"Michael Planeta"
"1489450",573245,"Bubby Williams"
"1489452",572941,"B.J. Hyatt"
"1489453",572938,"Ryan Humphrey"
"1489454",572731,"Aaron Bray"
"1489455",572142,"Travis Smink"
"1489468",543323,"Grant Hogue"
"1489476",450751,"Dallas Williams"
"1489485",572841,"Alex Farotto"
"1489486",572807,"Charles Delk"
"1489487",572783,"Chase Cooney"
"1489490",571787,"David Holmberg"
"1489495",573264,"Christopher Zagyi"
"1489507",502360,"Goldy Simmons"
"1489508",502612,"Anthony Casario"
"1489510",476109,"Ross Smith"
"1489516",502023,"Travis Tartamella"
"1489518",571852,"David Kington"
"1489527",573208,"Michael Thompson"
"1489529",573063,"Jason Novak"
"1489531",572915,"Kyle Heim"
"1489532",572828,"John Durham"
"1489533",572711,"C.J. Beatty"
"1489535",518925,"Travis Lawler"
"1489539",455392,"Brian Needham"
"1489543",573038,"Ryan Mollica"
"1489565",502799,"John Freeman"
"1489571",502709,"Taylor Kinzer"
"1489575",571836,"Tyler Kehrer"
"1489576",571833,"Jon Karcich"
"1489577",571644,"Dan Eichelberger"
"1489579",571445,"Carson Andrew"
"1489587",573638,"Kyle Roberson"
"1489589",573636,"Jonathan Garrett"
"1489590",572992,"Stephen Locke"
"1489601",473678,"Joseph Paxson"
"1489616",572945,"David Iden"
"1489617",572261,"Greg Wilborn"
"1489619",571691,"Nick Gaudi"
"1489623",543832,"Andrew Suiter"
"1489625",573036,"Graham Miller"
"1489629",573203,"Jeffrey Tezak"
"1489630",572963,"Zachary Kayne"
"1489631",572909,"Matthew Harughty"
"1489633",572794,"Robert Cummings"
"1489635",572747,"Paul Burnside"
"1489636",572269,"Jacob Wilson"
"1489637",571792,"Matthew Hopps"
"1489638",571571,"Justin Collop"
"1489640",555543,"Chase Blackwood"
"1489641",545617,"Todd Gossage"
"1489662",457753,"William Stramp"
"1489677",573623,"John Dao"
"1489678",573116,"Christopher Richburg"
"1489679",572996,"Derrick Lowery"
"1489680",572980,"Adian Kummet"
"1489682",572357,"Forest Cannon"
"1489683",572230,"James Walczak"
"1489684",571513,"Jason Braun"
"1489692",573620,"Kable Hogben"
"1489693",573619,"Errol Hollinger"
"1489694",573618,"Jae Yun Kim"
"1489695",573617,"Alan Santiago"
"1489696",573054,"David Narodowski"
"1489706",572757,"Keith Cantwell"
"1489707",572676,"Scott Allen"
"1489708",572279,"Adam Worthington"
"1489717",543266,"Bradin Hagens"
"1489728",489043,"Andre Lamontagne"
"1489734",572795,"Robert Currie"
"1489741",545339,"Cameron Garfield"
"1489743",572979,"Scott Krieger"
"1489745",572832,"Chris Ellington"
"1489754",457721,"Kyle Hancock"
"1489761",542905,"Chris Balcom-Miller"
"1489772",573175,"Jeffrey Squier"
"1489773",573031,"Clinton McKinney"
"1489775",572923,"Nathan Hines"
"1489776",572870,"Trevor Gibson"
"1489777",572863,"Dustin Garneau"
"1489778",572725,"David Born"
"1489779",572677,"Dominic Altobelli"
"1489781",573613,"Billy Vopinek"
"1489783",573254,"Coty Woods"
"1489784",573241,"Brandon Whitby"
"1489785",542911,"Avery Barnes"
"1489789",475635,"Steve Junker"
"1489794",572785,"Marvin Cooper"
"1489795",572277,"Nicholas Wooley"
"1490027",502835,"Nick Liles"
"1490073",573728,"Andrew Morton"
"1491215",573788,"Jefferson Gimenez"
"1491452",573029,"Patrick McKenna"
"1491462",573729,"Melvin Mercedes"
"1491507",573708,"John Santiago"
"1491508",573688,"Kelvin Lopez"
"1491509",573257,"Rob Wort"
"1491511",573021,"Shane McCatty"
"1491513",572732,"Kyle Breault"
"1491514",572723,"Dianison Boekhoudt"
"1491516",572095,"Daniel Rosenbaum"
"1491518",543892,"Naoya Washiya"
"1491529",518863,"Taylor Jordan"
"1491545",572897,"ZeErika Hall"
"1491696",573748,"Boss Moanaroa"
"1491698",573136,"Jordan Sallis"
"1491710",572120,"Seth Schwindenhammer"
"1491986",475365,"Tobias Streich"
"1492224",474455,"Jordan Herr"
"1492549",573830,"Tyler Brundridge"
"1492616",518965,"Scott Lyons"
"1492778",573969,"Eduardo Jorge"
"1493573",573968,"Felix Martinez"
"1494335",543597,"Thomas Nurre"
"1494338",573849,"Danny Hernandez"
"1494344",572136,"Juan Silva"
"1494613",573153,"John Semel"
"1495057",573988,"Christopher Affinito"
"1495166",573989,"Vicente Cafardo"
"1495205",543298,"John Hernandez"
"1495214",572903,"Christopher Handke"
"1495220",572225,"Jan Vazquez"
"1495305",574191,"Henry Mendez"
"1495306",574190,"Henry Mejia"
"1496648",574009,"David Anderson"
"1496652",571559,"Anderson Childers"
"1496686",450694,"Gered Mochizuki"
"1496778",574008,"Dennis Accomando"
"1496975",572864,"Joshua Garton"
"1497535",574968,"Luis Rengel"
"1497622",574328,"Danmar Salazar"
"1498493",593586,"Jose Jimenez"
"1499048",573090,"David Peters"
"1499068",574408,"Christopher Schmitt"
"1499830",543485,"James Mallard"
"1499915",572782,"Glenn Cook"
"1499974",574469,"Matt Otteman"
"1499975",574468,"Jason Franzblau"
"1499993",502300,"Kyle Witten"
"1500234",492804,"Rommel Mendoza"
"1500859",574548,"Tio McLean"
"1501115",573127,"Zachary Rosscup"
"1501528",573098,"Robert Poutier"
"1501552",572935,"Anthony Howard"
"1502161",574633,"Gregory Arias"
"1502888",574634,"Moisses Ramirez"
"1502990",574629,"Bryson Namba"
"1503012",574632,"Michael Manus"
"1503426",574648,"Robert Holloway"
"1503539",518514,"Garrett Bullock"
"1503577",502302,"Scott Shuman"
"1503935",440537,"Brian Ford"
"1503948",501867,"Ryan Cisterna"
"1504628",574729,"Luis Melgar"
"1506453",574709,"Taiwan Perry"
"1507197",575008,"Jesus Solorzano"
"1508016",574861,"Jordan Conley"
"1508757",571588,"Timothy Crabbe"
"1508912",572158,"Blair Springfield"
"1509105",572965,"Jonathon Keck"
"1509499",517460,"Jorge Inirio"
"1510029",574908,"Joan Decena"
"1510589",543803,"Giovany Soto"
"1510649",572877,"Judd Golsan"
"1510932",574871,"Jovan Pickett"
"1511210",502548,"Andrew Dunn"
"1511231",572109,"Andrew Sauter"
"1511477",572823,"Jordan Drake"
"1511775",575530,"Carlos Jimenez"
"1512040",575048,"Cesar Sanchez"
"1512962",574988,"Philip Rorabaugh"
"1513171",571819,"Harold Johnson"
"1513222",476944,"Eddie Rush"
"1513482",571765,"Matthew Heidenreich"
"1513697",574949,"Nelson Curry"
"1514216",518790,"Christopher Heston"
"1514497",575091,"Marshal Davis"
"1514847",575071,"Yonathan Mejia"
"1514848",575070,"Enderson Franco"
"1514849",575069,"Kilby Pena"
"1514850",575068,"Alexander Martinez"
"1515610",575168,"Carlos Medrano"
"1516145",566954,"Scott Shimek"
"1516581",543514,"Jared McDonald"
"1516666",502275,"Casey Haerther"
"1516862",573028,"Demetrius McKelvie"
"1518073",571920,"Brandon Martinez"
"1518414",575309,"Jose Dicent"
"1518416",572363,"Bryan Escanio"
"1518859",575249,"Juan Ciriaco"
"1519581",575228,"Chris Hervey"
"1519851",573079,"Leighton Pangilinan"
"1520574",575410,"Cristian Araujo"
"1520575",575409,"Gregory Lorenzo"
"1521333",575348,"Jose Rosario"
"1521733",572885,"Walker Gourley"
"1522424",575248,"Andrew Huebner"
"1522931",572860,"Tyler Gagnon"
"1523489",575508,"Juan Flores"
"1524868",573013,"Camden Maron"
"1524872",572825,"Josh Dunn"
"1524874",571724,"Chase Greene"
"1525955",571941,"Christopher Mederos"
"1527320",572972,"Brandon King"
"1527458",571437,"Aaron Altherr"
"1527554",572218,"Daniel Tuttle"
"1528319",573212,"Justin Trapp"
"1531152",503451,"Guillermo Salinas"
"1531978",575648,"Wander Guillen"
"1532092",575628,"Angel Florentino"
"1532963",571717,"Joshua Goodin"
"1532976",572015,"Jacob Partridge"
"1533045",571472,"Matthew Bashore"
"1533052",572968,"Peter Kennelly"
"1533102",572918,"Bryant Hernandez"
"1533449",573082,"Brian Peacock"
"1535488",575790,"Victor Acosta"
"1535582",575789,"Jimy Hernandez"
"1537079",457724,"Pat McCrory"
"1537096",575769,"Billy Gross"
"1537111",575770,"Oliver Santos"
"1537136",519320,"David Stewart"
"1537979",572669,"Lane Adams"
"1538040",470507,"Tommy Perez"
"1538432",571565,"Mitchell Clarke"
"1538543",575828,"Tyler Stampone"
"1538852",579228,"Luis Sabino"
"1541280",448226,"Luis Sabino"
"1541816",572183,"Matthew Swilley"
"1542204",506916,"Bobby Rauh"
"1542484",575788,"Adam Clerici"
"1542874",575928,"Corey Adamson"
"1543374",575968,"Alexander Espiritu"
"1544353",575948,"Andy Kainer"
"1544625",502702,"Freuny Parra"
"1545389",545342,"Wes Hatton"
"1545655",576029,"Jacob Geglein"
"1546719",576288,"Jose Bautista"
"1546838",576451,"Wilner Jean-Luis"
"1548058",576068,"Brock Piper"
"1548467",573169,"Chris Sorce"
"1550236",576108,"Orlando Alfonso"
"1550281",493546,"Nick Freitas"
"1550656",572011,"Ryan Palsha"
"1550658",571784,"Matthew Hobgood"
"1550901",576128,"Alex Herrnberger"
"1551306",576148,"Fermin Montanez"
"1552023",572211,"Ben Tootle"
"1553755",576228,"Jorge Alcantara"
"1554047",576169,"Wester Silva"
"1554175",576168,"Joshua Acord"
"1554582",576188,"Donald Brandt"
"1557185",571458,"David Baker"
"1557202",572271,"Aaron Wirsch"
"1557733",572376,"Devan Kline"
"1559420",476123,"Justin Marks"
"1563048",576469,"Enyel Gonzalez"
"1563049",576468,"Rander Valdez"
"1564418",572141,"Brian Slover"
"1567140",576648,"Stephen Smith"
"1568127",489200,"Tony Pechek"
"1570987",576708,"Erick Gonzalez"
"1571780",559094,"Gerald Hall"
"1572375",572779,"Royce Consigli"
"1572378",571892,"Joshua Leyland"
"1572854",576768,"Junior Gonzalez"
"1575660",576808,"Luis Soto"
"1576325",576848,"Pedro Acosta"
"1580652",576968,"Jose Pena"
"1583186",577011,"Kevin Rivers"
"1583564",571699,"Brett Gerritse"
"1585031",577029,"Chris Curley"
"1585066",457913,"Alvaro Garcia"
"1585905",502204,"Austin Hudson"
"1586501",577208,"John Frawley"
"1588717",577268,"Luis Veras"
"1589122",489414,"Jared Wesson"
"1589324",543901,"James Weber"
"1589560",577329,"Jarrett Coker"
"1589561",577328,"Gregory Johnson"
"1591949",543187,"Zachary Fuesser"
"1595935",577448,"Joan Montero"
"1597351",543496,"Jarret Martin"
"1599949",572077,"Raul Rivera"
"1600053",577469,"Jan Rehacek"
"1600138",571503,"Ryan Bollinger"
"1600687",456165,"Caleb Graham"
"1600844",571982,"James Needy"
"1604105",572203,"Jason Thompson"
"1606412",572355,"Richard Calcano"
"1606414",571434,"Eddie Ahorrio"
"1606521",572162,"Trent Stevenson"
"1607617",577568,"Omar Llapur"
"1611085",577609,"Gabriel Santana"
"1612318",572119,"Patrick Schuster"
"1617458",519418,"Taylor Whitenton"
"1617466",577688,"Jessie Zuber"
"1618178",577749,"George Rosa"
"1618179",577748,"Jose Norberto"
"1618551",577808,"Yoan Gonzalez"
"1620029",571758,"Miles Head"
"1620584",577849,"Billy Kitchen"
"1621323",572961,"Adam Kam"
"1621778",571794,"Kyrell Hudson"
"1623598",577929,"Leonard Lorenzo"
"1625120",462953,"Julio Reyes"
"1626377",572027,"Roberto Perez"
"1627118",501848,"Del Howell"
"1629149",571928,"Brandon May"
"1631095",571803,"Steven Inch"
"1632765",572118,"Joey Schoenfeld"
"1632937",573103,"Marcus Proctor"
"1633679",501307,"Ricardo Castro"
"1636156",578088,"Derek Dibbens"
"1638130",572932,"Kyle Hoppy"
"1643467",554253,"Ji-Mo  Lee"
"1643476",578268,"Tae-Hyeok Nam"
"1644542",572229,"Zach Von Rosenberg"
"1644546",571621,"Zack Dodson"
"1644661",571807,"Kevin James"
"1644807",571573,"Brody Colvin"
"1646983",545340,"Garrett Gould"
"1667348",464096,"Luis Torres"
"1667359",112111,"Carlos Castillo"
"1667430",150352,"Alex Ramirez"
"1667616",407887,"Tony Alvarez"
"1667725",578731,"Javier Mendez"
"1668278",578910,"Logan Duran"
"1668466",578908,"Gumercindo Gonzalez"
"1668710",466376,"Gustavo Salcedo"
"1668782",282587,"Alex Prieto"
"1668953",464770,"Eddi Candelario"
"1669555",578730,"Toshiyuki Yanuki"
"1669556",578728,"Hiroshi Katayama"
"1669723",538506,"Tooru Murata"
"1669725",578729,"Ken Nishimura"
"1669733",506096,"Takanobu Tsujiuchi"
"1670453",462121,"Andres Herrera"
"1672062",579011,"Tetsuya Tani"
"1672139",466994,"Jose J. De Los Santos"
"1672211",579008,"Joel Santos"
"1672254",341392,"Elvis Pena"
"1672836",465056,"Angel Marquez"
"1673816",150436,"Domingo Guzman"
"1673826",407912,"Rene Miniel"
"1674015",124388,"Enrique Wilson"
"1674162",150000,"Nelson Castro"
"1674182",467819,"Juan Carlos Perez"
"1677428",465040,"Yulman Ribeiro"
"1684245",516504,"Daniel Chaffardet"
"1691577",538520,"Kenta Abe"
"1693600",579269,"Takuya Asao"
"1693601",579268,"Daisuke Yamai"
"1694847",462510,"Jose Francisco Ortiz"
"1696170",466323,"Jesus Reina"
"1697234",465616,"George Delgado"
"1703347",452631,"Bernard Gonzalez"
"1703354",447708,"Johnny Hernandez"
"1703466",489072,"Pedro Lopez"
"1703588",425651,"Matt Ford"
"1711767",538192,"Itsuki Shoda"
"1712674",579488,"Jose Hernandez"
"1721847",421004,"Jason Simontacchi"
"1727376",407858,"Chris Baker"
"1730048",472641,"Jacobo Soriano"
"1730060",579588,"Dionis Soriano"
"1730812",435278,"Jermaine Van Buren"
"1734296",579629,"Hugo Gutierrez"
"1736197",454984,"Agustin Marquetti"
"1742000",434700,"Kenny Rayborn"
"1751226",455026,"Julian Gonzalez"
"1761764",584172,"Franky Busani"
"1761765",584173,"Oscar Calderon"
"1761777",584174,"Jorge Dryjanski"
"1761804",584179,"Carlos Santamaria"
"1761818",584281,"Jose Luis Reyes"
"1761823",584280,"Cesar Castillo"
"1761824",584279,"Rafael Servin"
"1761830",477616,"Daniel Yepez"
"1761842",584177,"Naoya Okamoto"
"1761854",584180,"Carlos A. Valencia"
"1761942",517057,"Luis Carlin"
"1761948",545641,"Isaac Hess"
"1761962",584291,"Rodolfo Aguilar"
"1762047",584176,"Andres Avila"
"1762062",584171,"Hector Velazquez"
"1762072",406733,"Cliff Brumbaugh"
"1762074",530603,"Carlos Ibarra"
"1762162",584181,"Daniel Perez"
"1762164",504210,"Sergio Sanchez"
"1762233",584511,"Jose Martinez"
"1762324",584391,"Adalberto Sanchez"
"1762609",584692,"Uriel Mena"
"1762931",584691,"Jose Gallego"
"1762995",584771,"Francisco Francisco Gutierrez"
"1763562",584991,"Angel Araiza"
"1764121",585133,"Arturo Rodriguez"
"1764436",585251,"Juan Carlos Gamboa"
"1765302",585691,"Luis Alberto Niebla"
"1765332",585132,"Raul Carrillo"
"1765386",585671,"Juan Noriega"
"1765488",585751,"Victor Hernandez"
"1766402",532925,"Hector Sanchez"
"1766746",586131,"Juan Pablo Linares"
"1766764",586132,"Jose Arellano"
"1767103",477383,"Carlos Avila"
"1767656",586651,"Carlos Romero"
"1768072",477615,"William Vizcarra"
"1769348",587357,"Joel Serna Jr."
"1770431",588171,"Luis Jimenez"
"1775983",496006,"Nelson Barrera"
"1779590",589491,"Rigoberto Armenta"
"1783698",589911,"Rafael Molina"
"1787503",590171,"Jesus Castillo"
"1787600",590172,"Jose Luis Merino"
"1787707",464092,"Luis Garza"
"1788231",501168,"Carlos Garcia"
"1788474",590291,"Emilio Lopez"
"1790110",590371,"Jose Angel Villa"
"1790124",590372,"Gabriel Martinez"
"1791695",477371,"Genaro Andrade"
"1792516",590511,"Alan Carrillo"
"1793594",486181,"Aldo Leyva"
"1794589",590613,"Adelaido Martinez"
"1799125",513569,"Benjamin Sandoval"
"1799168",589430,"Ramon Nivaro"
"1802337",533822,"Mario Vega"
"1803635",591231,"Jose Santos"
"1805054",591331,"Alan Sanchez"
"1805125",591351,"Emmanuel Avila"
"1806661",591512,"Juan Duran"
